ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
7683,7683,Complainant_007683,53,4,2,2,Male
7684,7684,Complainant_007684,41,1,1,4,Other
7685,7685,Complainant_007685,58,2,4,4,Female
7686,7686,Complainant_007686,50,3,1,1,Male
7687,7687,Complainant_007687,58,3,2,1,Female
7688,7688,Complainant_007688,45,1,1,2,Female
7689,7689,Complainant_007689,78,4,1,1,Male
7690,7690,Complainant_007690,42,1,4,3,Female
7691,7691,Complainant_007691,59,3,1,1,Male
7692,7692,Complainant_007692,60,3,4,1,Male
7693,7693,Complainant_007693,75,3,3,3,Male
7694,7694,Complainant_007694,60,1,1,4,Female
7695,7695,Complainant_007695,58,3,3,3,Female
7696,7696,Complainant_007696,55,3,4,3,Female
7697,7697,Complainant_007697,64,4,2,3,Male
7698,7698,Complainant_007698,57,3,1,1,Other
7699,7699,Complainant_007699,74,1,4,4,Female
7700,7700,Complainant_007700,77,4,1,1,Male
7701,7701,Complainant_007701,20,4,1,4,Female
7702,7702,Complainant_007702,47,3,1,4,Male
7703,7703,Complainant_007703,59,1,2,4,Female
7704,7704,Complainant_007704,31,1,2,4,Male
7705,7705,Complainant_007705,31,3,2,2,Male
7706,7706,Complainant_007706,42,4,2,3,Male
7707,7707,Complainant_007707,64,1,1,1,Male
7708,7708,Complainant_007708,76,1,4,3,Male
7709,7709,Complainant_007709,78,3,2,3,Female
7710,7710,Complainant_007710,39,3,2,3,Female
7711,7711,Complainant_007711,54,3,3,3,Female
7712,7712,Complainant_007712,70,1,1,1,Female
7713,7713,Complainant_007713,28,3,1,3,Female
7714,7714,Complainant_007714,63,1,1,3,Male
7715,7715,Complainant_007715,30,3,2,2,Male
7716,7716,Complainant_007716,75,4,3,2,Male
7717,7717,Complainant_007717,38,3,4,3,Female
7718,7718,Complainant_007718,37,1,3,2,Female
7719,7719,Complainant_007719,44,1,1,1,Female
7720,7720,Complainant_007720,71,4,2,1,Male
7721,7721,Complainant_007721,43,1,2,2,Male
7722,7722,Complainant_007722,22,4,2,4,Female
7723,7723,Complainant_007723,64,2,1,4,Male
7724,7724,Complainant_007724,65,4,1,4,Male
7725,7725,Complainant_007725,62,1,1,1,Male
7726,7726,Complainant_007726,21,2,3,2,Male
7727,7727,Complainant_007727,37,4,2,1,Female
7728,7728,Complainant_007728,57,3,2,4,Male
7729,7729,Complainant_007729,62,4,1,3,Male
7730,7730,Complainant_007730,34,2,4,2,Male
7731,7731,Complainant_007731,23,1,2,4,Female
7732,7732,Complainant_007732,61,1,4,2,Female
7733,7733,Complainant_007733,66,1,1,2,Male
7734,7734,Complainant_007734,65,1,2,2,Male
7735,7735,Complainant_007735,55,1,3,2,Male
7736,7736,Complainant_007736,20,4,4,1,Female
7737,7737,Complainant_007737,35,4,1,3,Male
7738,7738,Complainant_007738,35,1,3,3,Female
7739,7739,Complainant_007739,40,2,4,2,Male
7740,7740,Complainant_007740,64,3,2,4,Male
7741,7741,Complainant_007741,50,3,2,4,Male
7742,7742,Complainant_007742,46,2,3,4,Female
7743,7743,Complainant_007743,31,1,2,3,Male
7744,7744,Complainant_007744,47,3,3,1,Male
7745,7745,Complainant_007745,50,4,1,1,Male
7746,7746,Complainant_007746,39,1,4,3,Male
7747,7747,Complainant_007747,41,2,3,3,Male
7748,7748,Complainant_007748,41,2,2,1,Female
7749,7749,Complainant_007749,24,3,4,2,Female
7750,7750,Complainant_007750,31,3,1,3,Male
7751,7751,Complainant_007751,62,1,2,1,Female
7752,7752,Complainant_007752,34,3,2,3,Female
7753,7753,Complainant_007753,53,2,3,1,Male
7754,7754,Complainant_007754,78,1,2,1,Female
7755,7755,Complainant_007755,27,4,4,1,Female
7756,7756,Complainant_007756,70,2,4,2,Male
7757,7757,Complainant_007757,22,2,1,1,Female
7758,7758,Complainant_007758,65,1,3,1,Female
7759,7759,Complainant_007759,52,4,1,2,Female
7760,7760,Complainant_007760,43,3,3,2,Female
7761,7761,Complainant_007761,47,1,3,3,Male
7762,7762,Complainant_007762,35,2,1,1,Female
7763,7763,Complainant_007763,51,3,2,1,Male
7764,7764,Complainant_007764,43,1,4,4,Male
7765,7765,Complainant_007765,58,3,3,2,Female
7766,7766,Complainant_007766,18,4,4,1,Female
7767,7767,Complainant_007767,37,4,3,4,Male
7768,7768,Complainant_007768,73,1,4,3,Male
7769,7769,Complainant_007769,59,3,2,1,Female
7770,7770,Complainant_007770,65,4,3,2,Male
7771,7771,Complainant_007771,29,4,3,4,Male
7772,7772,Complainant_007772,66,1,3,1,Female
7773,7773,Complainant_007773,30,3,4,2,Male
7774,7774,Complainant_007774,60,1,4,4,Female
7775,7775,Complainant_007775,53,3,1,3,Female
7776,7776,Complainant_007776,29,4,2,3,Female
7777,7777,Complainant_007777,46,4,4,3,Male
7778,7778,Complainant_007778,77,4,2,1,Female
7779,7779,Complainant_007779,35,2,3,1,Male
7780,7780,Complainant_007780,65,4,2,2,Male
7781,7781,Complainant_007781,40,2,4,4,Male
7782,7782,Complainant_007782,46,4,2,1,Female
7783,7783,Complainant_007783,24,2,4,3,Female
7784,7784,Complainant_007784,79,1,1,2,Female
7785,7785,Complainant_007785,53,1,3,2,Female
7786,7786,Complainant_007786,27,2,4,1,Female
7787,7787,Complainant_007787,29,3,1,2,Female
7788,7788,Complainant_007788,46,3,3,1,Female
7789,7789,Complainant_007789,35,2,3,4,Male
7790,7790,Complainant_007790,23,1,3,2,Male
7791,7791,Complainant_007791,44,1,3,1,Female
7792,7792,Complainant_007792,70,1,3,2,Female
7793,7793,Complainant_007793,26,3,1,3,Male
7794,7794,Complainant_007794,78,3,4,2,Female
7795,7795,Complainant_007795,73,4,3,4,Female
7796,7796,Complainant_007796,58,3,4,1,Male
7797,7797,Complainant_007797,46,4,1,3,Male
7798,7798,Complainant_007798,43,1,1,3,Male
7799,7799,Complainant_007799,66,4,4,1,Male
7800,7800,Complainant_007800,27,4,2,2,Male
7801,7801,Complainant_007801,74,2,4,3,Female
7802,7802,Complainant_007802,36,2,3,3,Female
7803,7803,Complainant_007803,33,3,1,1,Other
7804,7804,Complainant_007804,49,4,3,4,Male
7805,7805,Complainant_007805,79,4,1,2,Female
7806,7806,Complainant_007806,69,4,4,4,Female
7807,7807,Complainant_007807,23,4,1,2,Male
7808,7808,Complainant_007808,33,4,1,1,Female
7809,7809,Complainant_007809,59,4,1,1,Female
7810,7810,Complainant_007810,35,1,3,4,Male
7811,7811,Complainant_007811,48,2,4,4,Male
7812,7812,Complainant_007812,19,2,1,1,Female
7813,7813,Complainant_007813,25,3,1,2,Female
7814,7814,Complainant_007814,77,2,1,2,Male
7815,7815,Complainant_007815,35,4,1,4,Male
7816,7816,Complainant_007816,40,2,1,1,Other
7817,7817,Complainant_007817,66,3,4,3,Female
7818,7818,Complainant_007818,34,2,2,2,Male
7819,7819,Complainant_007819,80,1,3,4,Female
7820,7820,Complainant_007820,55,2,4,2,Male
7821,7821,Complainant_007821,37,1,1,3,Male
7822,7822,Complainant_007822,80,1,3,3,Male
7823,7823,Complainant_007823,29,4,1,1,Male
7824,7824,Complainant_007824,58,2,2,4,Other
7825,7825,Complainant_007825,36,4,4,2,Male
7826,7826,Complainant_007826,62,1,4,2,Male
7827,7827,Complainant_007827,66,2,1,1,Male
7828,7828,Complainant_007828,52,1,4,4,Female
7829,7829,Complainant_007829,50,1,2,3,Female
7830,7830,Complainant_007830,27,1,4,1,Female
7831,7831,Complainant_007831,61,3,1,2,Male
7832,7832,Complainant_007832,47,1,4,1,Female
7833,7833,Complainant_007833,76,3,3,4,Female
7834,7834,Complainant_007834,74,2,3,3,Male
7835,7835,Complainant_007835,74,4,3,3,Female
7836,7836,Complainant_007836,53,2,4,1,Female
7837,7837,Complainant_007837,42,4,1,2,Male
7838,7838,Complainant_007838,71,1,3,4,Male
7839,7839,Complainant_007839,79,1,4,2,Male
7840,7840,Complainant_007840,38,1,4,1,Female
7841,7841,Complainant_007841,42,4,4,3,Female
7842,7842,Complainant_007842,78,1,2,4,Female
7843,7843,Complainant_007843,30,4,1,3,Male
7844,7844,Complainant_007844,44,1,4,4,Male
7845,7845,Complainant_007845,47,2,1,1,Male
7846,7846,Complainant_007846,77,2,2,2,Male
7847,7847,Complainant_007847,52,1,4,4,Female
7848,7848,Complainant_007848,73,1,2,1,Female
7849,7849,Complainant_007849,65,1,3,3,Female
7850,7850,Complainant_007850,28,2,2,1,Male
7851,7851,Complainant_007851,22,2,4,1,Female
7852,7852,Complainant_007852,31,2,4,3,Male
7853,7853,Complainant_007853,51,4,2,2,Male
7854,7854,Complainant_007854,44,2,3,4,Female
7855,7855,Complainant_007855,56,1,2,2,Male
7856,7856,Complainant_007856,40,2,3,3,Male
7857,7857,Complainant_007857,58,1,1,2,Male
7858,7858,Complainant_007858,39,2,4,3,Male
7859,7859,Complainant_007859,25,2,3,2,Male
7860,7860,Complainant_007860,71,1,3,2,Female
7861,7861,Complainant_007861,51,4,3,2,Female
7862,7862,Complainant_007862,75,1,4,3,Male
7863,7863,Complainant_007863,19,1,2,1,Male
7864,7864,Complainant_007864,66,2,2,4,Female
7865,7865,Complainant_007865,39,4,1,2,Male
7866,7866,Complainant_007866,67,1,4,1,Male
7867,7867,Complainant_007867,72,1,2,1,Female
7868,7868,Complainant_007868,42,4,2,1,Male
7869,7869,Complainant_007869,23,4,1,4,Male
7870,7870,Complainant_007870,69,1,4,1,Male
7871,7871,Complainant_007871,65,1,2,1,Male
7872,7872,Complainant_007872,74,4,3,3,Male
7873,7873,Complainant_007873,67,2,1,1,Female
7874,7874,Complainant_007874,55,1,3,4,Female
7875,7875,Complainant_007875,37,1,2,3,Male
7876,7876,Complainant_007876,34,3,4,3,Male
7877,7877,Complainant_007877,50,3,1,4,Male
7878,7878,Complainant_007878,63,2,4,3,Male
7879,7879,Complainant_007879,22,4,2,1,Male
7880,7880,Complainant_007880,49,1,4,1,Male
7881,7881,Complainant_007881,25,3,3,2,Male
7882,7882,Complainant_007882,59,1,2,2,Male
7883,7883,Complainant_007883,49,2,1,2,Male
7884,7884,Complainant_007884,46,4,1,3,Male
7885,7885,Complainant_007885,64,3,4,3,Female
7886,7886,Complainant_007886,31,2,1,2,Female
7887,7887,Complainant_007887,49,1,2,4,Female
7888,7888,Complainant_007888,24,2,4,4,Female
7889,7889,Complainant_007889,23,3,2,1,Female
7890,7890,Complainant_007890,18,1,1,2,Female
7891,7891,Complainant_007891,78,1,3,1,Male
7892,7892,Complainant_007892,68,3,4,4,Male
7893,7893,Complainant_007893,51,2,1,2,Male
7894,7894,Complainant_007894,55,2,3,4,Other
7895,7895,Complainant_007895,79,3,2,1,Female
7896,7896,Complainant_007896,41,1,3,2,Female
7897,7897,Complainant_007897,63,3,3,2,Male
7898,7898,Complainant_007898,47,3,4,4,Female
7899,7899,Complainant_007899,71,4,1,3,Female
7900,7900,Complainant_007900,45,1,3,3,Male
7901,7901,Complainant_007901,29,4,1,3,Female
7902,7902,Complainant_007902,21,2,3,3,Female
7903,7903,Complainant_007903,68,3,3,3,Male
7904,7904,Complainant_007904,64,2,1,1,Male
7905,7905,Complainant_007905,78,1,1,3,Female
7906,7906,Complainant_007906,29,4,1,4,Male
7907,7907,Complainant_007907,35,1,2,1,Female
7908,7908,Complainant_007908,34,4,1,1,Female
7909,7909,Complainant_007909,37,3,4,4,Female
7910,7910,Complainant_007910,66,2,2,4,Male
7911,7911,Complainant_007911,71,1,3,1,Male
7912,7912,Complainant_007912,74,1,2,4,Male
7913,7913,Complainant_007913,25,4,1,3,Male
7914,7914,Complainant_007914,33,1,4,3,Male
7915,7915,Complainant_007915,32,2,4,4,Male
7916,7916,Complainant_007916,41,4,2,4,Female
7917,7917,Complainant_007917,43,1,4,3,Female
7918,7918,Complainant_007918,45,1,4,1,Male
7919,7919,Complainant_007919,43,1,4,3,Female
7920,7920,Complainant_007920,23,2,3,1,Female
7921,7921,Complainant_007921,43,4,1,4,Male
7922,7922,Complainant_007922,44,3,1,4,Female
7923,7923,Complainant_007923,40,1,2,4,Female
7924,7924,Complainant_007924,69,4,4,1,Male
7925,7925,Complainant_007925,38,2,4,3,Male
7926,7926,Complainant_007926,40,4,4,3,Female
7927,7927,Complainant_007927,68,2,3,3,Female
7928,7928,Complainant_007928,76,3,4,2,Male
7929,7929,Complainant_007929,32,2,3,2,Male
7930,7930,Complainant_007930,40,3,1,1,Female
7931,7931,Complainant_007931,44,2,1,4,Female
7932,7932,Complainant_007932,19,1,4,2,Female
7933,7933,Complainant_007933,65,4,4,2,Female
7934,7934,Complainant_007934,20,1,2,3,Male
7935,7935,Complainant_007935,46,4,3,2,Female
7936,7936,Complainant_007936,62,4,1,4,Female
7937,7937,Complainant_007937,51,3,2,1,Male
7938,7938,Complainant_007938,48,3,2,1,Female
7939,7939,Complainant_007939,23,1,2,4,Female
7940,7940,Complainant_007940,36,4,2,4,Male
7941,7941,Complainant_007941,55,2,1,4,Male
7942,7942,Complainant_007942,70,1,3,1,Female
7943,7943,Complainant_007943,46,1,3,2,Female
7944,7944,Complainant_007944,19,4,3,2,Female
7945,7945,Complainant_007945,80,2,3,3,Male
7946,7946,Complainant_007946,23,1,1,1,Male
7947,7947,Complainant_007947,51,1,4,4,Female
7948,7948,Complainant_007948,66,4,4,2,Male
7949,7949,Complainant_007949,43,1,4,3,Male
7950,7950,Complainant_007950,68,3,4,1,Male
7951,7951,Complainant_007951,37,2,1,1,Female
7952,7952,Complainant_007952,64,2,3,3,Female
7953,7953,Complainant_007953,77,3,1,3,Female
7954,7954,Complainant_007954,24,1,3,2,Male
7955,7955,Complainant_007955,41,1,3,4,Male
7956,7956,Complainant_007956,37,3,3,3,Male
7957,7957,Complainant_007957,31,4,3,1,Male
7958,7958,Complainant_007958,22,2,4,3,Male
7959,7959,Complainant_007959,40,4,4,1,Female
7960,7960,Complainant_007960,57,2,3,4,Male
7961,7961,Complainant_007961,20,4,1,2,Male
7962,7962,Complainant_007962,30,3,4,1,Male
7963,7963,Complainant_007963,53,3,3,3,Female
7964,7964,Complainant_007964,64,3,2,1,Male
7965,7965,Complainant_007965,50,4,3,1,Female
7966,7966,Complainant_007966,32,1,3,2,Female
7967,7967,Complainant_007967,65,3,2,3,Female
7968,7968,Complainant_007968,42,3,1,4,Female
7969,7969,Complainant_007969,62,1,3,4,Male
7970,7970,Complainant_007970,51,1,1,4,Female
7971,7971,Complainant_007971,56,2,3,3,Male
7972,7972,Complainant_007972,19,3,1,3,Female
7973,7973,Complainant_007973,46,4,2,4,Female
7974,7974,Complainant_007974,65,4,4,4,Male
7975,7975,Complainant_007975,36,1,2,4,Female
7976,7976,Complainant_007976,48,2,3,1,Male
7977,7977,Complainant_007977,33,1,1,1,Male
7978,7978,Complainant_007978,26,4,4,2,Male
7979,7979,Complainant_007979,71,3,1,3,Male
7980,7980,Complainant_007980,37,1,1,2,Female
7981,7981,Complainant_007981,20,1,3,2,Female
7982,7982,Complainant_007982,26,4,4,1,Male
7983,7983,Complainant_007983,59,2,3,1,Female
7984,7984,Complainant_007984,29,1,3,4,Male
7985,7985,Complainant_007985,48,3,1,3,Female
7986,7986,Complainant_007986,51,3,3,4,Female
7987,7987,Complainant_007987,76,1,1,4,Female
7988,7988,Complainant_007988,59,2,3,1,Female
7989,7989,Complainant_007989,65,2,1,4,Female
7990,7990,Complainant_007990,76,4,1,1,Other
7991,7991,Complainant_007991,29,1,2,3,Male
7992,7992,Complainant_007992,33,4,4,1,Male
7993,7993,Complainant_007993,27,3,1,1,Female
7994,7994,Complainant_007994,28,2,4,2,Male
7995,7995,Complainant_007995,63,2,4,1,Female
7996,7996,Complainant_007996,64,3,3,2,Female
7997,7997,Complainant_007997,26,3,1,4,Female
7998,7998,Complainant_007998,58,1,1,2,Female
7999,7999,Complainant_007999,18,1,1,3,Female
8000,8000,Complainant_008000,25,4,3,1,Female
8001,8001,Complainant_008001,76,2,3,1,Male
8002,8002,Complainant_008002,66,4,1,3,Male
8003,8003,Complainant_008003,75,3,4,3,Male
8004,8004,Complainant_008004,51,1,1,3,Female
8005,8005,Complainant_008005,76,3,3,4,Female
8006,8006,Complainant_008006,35,3,4,3,Male
8007,8007,Complainant_008007,69,2,4,2,Male
8008,8008,Complainant_008008,67,2,4,4,Female
8009,8009,Complainant_008009,32,2,4,2,Male
8010,8010,Complainant_008010,66,4,4,3,Male
8011,8011,Complainant_008011,72,1,3,4,Female
8012,8012,Complainant_008012,51,4,3,4,Male
8013,8013,Complainant_008013,33,2,3,1,Male
8014,8014,Complainant_008014,62,3,3,4,Female
8015,8015,Complainant_008015,35,2,3,1,Male
8016,8016,Complainant_008016,71,4,1,3,Male
8017,8017,Complainant_008017,31,3,2,3,Male
8018,8018,Complainant_008018,43,2,4,4,Male
8019,8019,Complainant_008019,40,1,3,3,Female
8020,8020,Complainant_008020,60,4,3,4,Male
8021,8021,Complainant_008021,59,2,2,2,Female
8022,8022,Complainant_008022,47,3,4,3,Female
8023,8023,Complainant_008023,57,1,3,3,Female
8024,8024,Complainant_008024,18,4,4,3,Female
8025,8025,Complainant_008025,27,1,4,2,Female
8026,8026,Complainant_008026,36,1,2,2,Male
8027,8027,Complainant_008027,37,1,3,4,Male
8028,8028,Complainant_008028,32,1,2,3,Male
8029,8029,Complainant_008029,32,1,4,1,Male
8030,8030,Complainant_008030,45,1,2,4,Female
8031,8031,Complainant_008031,44,2,3,2,Male
8032,8032,Complainant_008032,24,1,3,3,Female
8033,8033,Complainant_008033,25,2,3,4,Female
8034,8034,Complainant_008034,56,1,3,1,Female
8035,8035,Complainant_008035,38,4,1,4,Male
8036,8036,Complainant_008036,62,2,1,2,Male
8037,8037,Complainant_008037,35,4,3,2,Male
8038,8038,Complainant_008038,58,2,3,4,Female
8039,8039,Complainant_008039,75,4,4,3,Female
8040,8040,Complainant_008040,77,2,3,4,Male
8041,8041,Complainant_008041,35,4,4,3,Female
8042,8042,Complainant_008042,38,4,2,1,Female
8043,8043,Complainant_008043,40,1,3,2,Male
8044,8044,Complainant_008044,39,1,1,4,Female
8045,8045,Complainant_008045,74,1,1,3,Male
8046,8046,Complainant_008046,25,4,4,4,Female
8047,8047,Complainant_008047,37,2,4,4,Male
8048,8048,Complainant_008048,22,1,1,3,Female
8049,8049,Complainant_008049,30,4,1,4,Female
8050,8050,Complainant_008050,65,2,4,3,Female
8051,8051,Complainant_008051,45,4,2,1,Female
8052,8052,Complainant_008052,48,1,1,2,Male
8053,8053,Complainant_008053,46,2,3,3,Female
8054,8054,Complainant_008054,35,3,4,3,Female
8055,8055,Complainant_008055,19,4,1,1,Male
8056,8056,Complainant_008056,72,1,1,4,Female
8057,8057,Complainant_008057,43,4,2,3,Female
8058,8058,Complainant_008058,34,2,4,4,Male
8059,8059,Complainant_008059,23,4,2,3,Male
8060,8060,Complainant_008060,33,2,2,1,Male
8061,8061,Complainant_008061,79,4,1,4,Male
8062,8062,Complainant_008062,52,1,2,2,Male
8063,8063,Complainant_008063,29,2,2,2,Female
8064,8064,Complainant_008064,69,2,4,1,Male
8065,8065,Complainant_008065,74,2,3,1,Male
8066,8066,Complainant_008066,78,4,2,3,Male
8067,8067,Complainant_008067,51,2,2,2,Male
8068,8068,Complainant_008068,56,4,1,2,Male
8069,8069,Complainant_008069,40,2,1,1,Male
8070,8070,Complainant_008070,26,3,1,1,Male
8071,8071,Complainant_008071,43,3,1,4,Male
8072,8072,Complainant_008072,58,1,3,2,Female
8073,8073,Complainant_008073,35,3,2,1,Male
8074,8074,Complainant_008074,19,3,3,3,Male
8075,8075,Complainant_008075,68,2,2,3,Male
8076,8076,Complainant_008076,63,3,2,4,Male
8077,8077,Complainant_008077,21,1,3,4,Female
8078,8078,Complainant_008078,43,1,4,4,Male
8079,8079,Complainant_008079,50,1,1,1,Other
8080,8080,Complainant_008080,23,2,1,1,Male
8081,8081,Complainant_008081,34,1,2,3,Male
8082,8082,Complainant_008082,52,2,4,1,Female
8083,8083,Complainant_008083,52,2,4,3,Male
8084,8084,Complainant_008084,49,4,1,3,Female
8085,8085,Complainant_008085,52,2,2,2,Male
8086,8086,Complainant_008086,70,3,1,3,Male
8087,8087,Complainant_008087,76,1,1,2,Male
8088,8088,Complainant_008088,65,1,4,4,Male
8089,8089,Complainant_008089,18,2,1,4,Female
8090,8090,Complainant_008090,67,3,4,1,Male
8091,8091,Complainant_008091,67,4,4,3,Female
8092,8092,Complainant_008092,76,2,2,4,Male
8093,8093,Complainant_008093,27,2,2,4,Male
8094,8094,Complainant_008094,38,1,1,3,Male
8095,8095,Complainant_008095,80,1,2,3,Female
8096,8096,Complainant_008096,73,2,1,3,Female
8097,8097,Complainant_008097,48,3,2,2,Female
8098,8098,Complainant_008098,44,1,3,2,Male
8099,8099,Complainant_008099,61,3,1,2,Female
8100,8100,Complainant_008100,45,2,3,3,Female
8101,8101,Complainant_008101,20,4,2,2,Female
8102,8102,Complainant_008102,37,1,3,2,Female
8103,8103,Complainant_008103,68,4,4,2,Male
8104,8104,Complainant_008104,25,1,4,3,Female
8105,8105,Complainant_008105,79,2,1,1,Female
8106,8106,Complainant_008106,40,4,3,4,Female
8107,8107,Complainant_008107,44,4,4,2,Female
8108,8108,Complainant_008108,71,4,3,4,Female
8109,8109,Complainant_008109,51,3,2,3,Female
8110,8110,Complainant_008110,59,4,3,3,Female
8111,8111,Complainant_008111,54,3,4,4,Female
8112,8112,Complainant_008112,74,3,2,4,Male
8113,8113,Complainant_008113,48,2,4,4,Male
8114,8114,Complainant_008114,53,1,3,3,Male
8115,8115,Complainant_008115,41,1,1,1,Male
8116,8116,Complainant_008116,53,3,4,4,Female
8117,8117,Complainant_008117,77,4,3,3,Female
8118,8118,Complainant_008118,64,3,2,2,Male
8119,8119,Complainant_008119,53,2,1,2,Male
8120,8120,Complainant_008120,45,4,2,3,Female
8121,8121,Complainant_008121,29,3,4,2,Female
8122,8122,Complainant_008122,22,2,4,2,Male
8123,8123,Complainant_008123,33,3,3,4,Female
8124,8124,Complainant_008124,78,4,2,2,Male
8125,8125,Complainant_008125,53,1,4,2,Male
8126,8126,Complainant_008126,75,4,3,3,Other
8127,8127,Complainant_008127,60,3,1,2,Male
8128,8128,Complainant_008128,72,1,3,3,Male
8129,8129,Complainant_008129,18,1,3,2,Female
8130,8130,Complainant_008130,72,3,2,4,Female
8131,8131,Complainant_008131,19,4,3,1,Male
8132,8132,Complainant_008132,30,4,4,4,Female
8133,8133,Complainant_008133,52,4,1,1,Male
8134,8134,Complainant_008134,37,1,1,3,Female
8135,8135,Complainant_008135,31,3,2,2,Female
8136,8136,Complainant_008136,70,2,3,2,Female
8137,8137,Complainant_008137,46,4,1,2,Female
8138,8138,Complainant_008138,65,2,4,2,Female
8139,8139,Complainant_008139,45,2,2,2,Male
8140,8140,Complainant_008140,33,4,2,4,Female
8141,8141,Complainant_008141,61,4,3,2,Female
8142,8142,Complainant_008142,50,1,3,4,Female
8143,8143,Complainant_008143,18,3,4,1,Female
8144,8144,Complainant_008144,31,3,3,2,Male
8145,8145,Complainant_008145,30,3,4,3,Female
8146,8146,Complainant_008146,67,1,4,3,Male
8147,8147,Complainant_008147,25,2,3,1,Male
8148,8148,Complainant_008148,20,4,2,2,Male
8149,8149,Complainant_008149,48,1,1,2,Male
8150,8150,Complainant_008150,25,4,4,1,Male
8151,8151,Complainant_008151,28,1,4,1,Female
8152,8152,Complainant_008152,58,4,3,1,Female
8153,8153,Complainant_008153,22,1,4,3,Female
8154,8154,Complainant_008154,20,1,2,2,Male
8155,8155,Complainant_008155,67,2,4,4,Female
8156,8156,Complainant_008156,56,3,3,4,Male
8157,8157,Complainant_008157,38,3,3,2,Other
8158,8158,Complainant_008158,61,1,3,3,Female
8159,8159,Complainant_008159,70,2,1,1,Male
8160,8160,Complainant_008160,28,1,3,3,Male
8161,8161,Complainant_008161,78,3,3,4,Male
8162,8162,Complainant_008162,73,3,1,3,Male
8163,8163,Complainant_008163,19,1,4,1,Female
8164,8164,Complainant_008164,45,3,1,3,Male
8165,8165,Complainant_008165,55,1,2,1,Other
8166,8166,Complainant_008166,59,1,1,4,Male
8167,8167,Complainant_008167,79,4,2,1,Male
8168,8168,Complainant_008168,40,4,4,2,Male
8169,8169,Complainant_008169,36,3,1,1,Female
8170,8170,Complainant_008170,43,4,4,3,Female
8171,8171,Complainant_008171,54,3,3,3,Male
8172,8172,Complainant_008172,63,3,3,1,Male
8173,8173,Complainant_008173,64,2,2,1,Male
8174,8174,Complainant_008174,69,3,4,2,Male
8175,8175,Complainant_008175,36,1,3,1,Female
8176,8176,Complainant_008176,46,3,4,1,Male
8177,8177,Complainant_008177,23,1,4,1,Other
8178,8178,Complainant_008178,61,4,3,1,Female
8179,8179,Complainant_008179,45,2,2,2,Male
8180,8180,Complainant_008180,22,2,1,1,Male
8181,8181,Complainant_008181,69,2,4,3,Female
8182,8182,Complainant_008182,71,4,1,1,Male
8183,8183,Complainant_008183,63,4,4,2,Male
8184,8184,Complainant_008184,39,1,4,1,Female
8185,8185,Complainant_008185,80,2,2,2,Male
8186,8186,Complainant_008186,67,4,1,2,Male
8187,8187,Complainant_008187,65,1,1,3,Male
8188,8188,Complainant_008188,26,4,1,4,Male
8189,8189,Complainant_008189,71,3,1,4,Male
8190,8190,Complainant_008190,31,1,2,3,Female
8191,8191,Complainant_008191,19,4,4,2,Female
8192,8192,Complainant_008192,72,2,1,1,Female
8193,8193,Complainant_008193,71,4,1,1,Male
8194,8194,Complainant_008194,70,3,4,2,Female
8195,8195,Complainant_008195,61,2,2,4,Male
8196,8196,Complainant_008196,40,3,3,1,Female
8197,8197,Complainant_008197,52,3,2,4,Female
8198,8198,Complainant_008198,76,1,4,2,Male
8199,8199,Complainant_008199,77,1,1,3,Female
8200,8200,Complainant_008200,56,4,3,3,Male
8201,8201,Complainant_008201,64,1,3,2,Male
8202,8202,Complainant_008202,40,2,3,1,Female
8203,8203,Complainant_008203,53,4,1,1,Male
8204,8204,Complainant_008204,21,1,3,2,Female
8205,8205,Complainant_008205,26,1,1,1,Female
8206,8206,Complainant_008206,30,4,2,3,Male
8207,8207,Complainant_008207,39,4,2,3,Female
8208,8208,Complainant_008208,62,2,3,2,Male
8209,8209,Complainant_008209,54,1,2,3,Female
8210,8210,Complainant_008210,60,3,4,3,Female
8211,8211,Complainant_008211,35,4,1,3,Female
8212,8212,Complainant_008212,75,1,1,1,Female
8213,8213,Complainant_008213,68,3,1,1,Other
8214,8214,Complainant_008214,38,4,1,1,Male
8215,8215,Complainant_008215,62,3,1,1,Male
8216,8216,Complainant_008216,42,3,1,1,Female
8217,8217,Complainant_008217,37,1,2,1,Male
8218,8218,Complainant_008218,43,3,4,1,Female
8219,8219,Complainant_008219,68,3,4,3,Female
8220,8220,Complainant_008220,65,3,2,2,Female
8221,8221,Complainant_008221,44,1,2,2,Male
8222,8222,Complainant_008222,62,4,2,4,Male
8223,8223,Complainant_008223,47,2,4,2,Female
8224,8224,Complainant_008224,74,3,2,4,Male
8225,8225,Complainant_008225,79,4,1,2,Male
8226,8226,Complainant_008226,60,2,2,3,Female
8227,8227,Complainant_008227,45,2,2,1,Male
8228,8228,Complainant_008228,68,2,4,1,Female
8229,8229,Complainant_008229,24,3,4,1,Female
8230,8230,Complainant_008230,34,3,2,4,Female
8231,8231,Complainant_008231,43,4,2,4,Male
8232,8232,Complainant_008232,59,2,3,4,Male
8233,8233,Complainant_008233,37,2,4,2,Male
8234,8234,Complainant_008234,34,3,2,2,Male
8235,8235,Complainant_008235,70,1,3,3,Female
8236,8236,Complainant_008236,68,3,1,1,Female
8237,8237,Complainant_008237,44,4,4,3,Female
8238,8238,Complainant_008238,54,1,3,4,Male
8239,8239,Complainant_008239,51,2,4,3,Male
8240,8240,Complainant_008240,52,1,2,1,Male
